SnapshotDate,StoreID,ProductID,StockOnHand,ReorderPoint
01-03-2025,S004,P0015,98,112
01-03-2025,S004,P0075,491,103
01-03-2025,S004,P0122,385,102
01-03-2025,S004,P0120,247,83
01-03-2025,S004,P0060,412,97
01-03-2025,S004,P0171,194,63
01-03-2025,S004,P0175,191,149
01-03-2025,S004,P0022,4,62
01-03-2025,S004,P0067,114,75
01-03-2025,S004,P0156,330,90
01-03-2025,S004,P0103,12,90
01-03-2025,S004,P0054,345,131
01-03-2025,S004,P0047,266,41
01-03-2025,S004,P0167,107,86
01-03-2025,S004,P0090,274,24
01-03-2025,S004,P0102,43,49
01-03-2025,S004,P0057,415,95
01-03-2025,S004,P0062,329,84
01-03-2025,S004,P0154,148,29
01-03-2025,S004,P0076,463,89
01-03-2025,S004,P0056,305,82
01-03-2025,S004,P0095,394,24
01-03-2025,S004,P0028,481,74
01-03-2025,S004,P0152,248,31
01-03-2025,S004,P0137,357,101
01-03-2025,S004,P0139,250,149
01-03-2025,S004,P0166,25,104
01-03-2025,S004,P0026,288,97
01-03-2025,S004,P0029,419,86
01-03-2025,S004,P0034,278,113
01-03-2025,S004,P0101,322,74
01-03-2025,S004,P0020,108,142
01-03-2025,S004,P0017,137,116
01-03-2025,S004,P0123,318,149
01-03-2025,S004,P0136,367,130
01-03-2025,S004,P0044,39,94
01-03-2025,S004,P0011,110,60
01-03-2025,S004,P0094,21,118
01-03-2025,S004,P0143,52,101
01-03-2025,S004,P0032,272,148
01-03-2025,S004,P0071,447,143
01-03-2025,S004,P0113,237,94
01-03-2025,S004,P0061,425,21
01-03-2025,S004,P0042,72,114
01-03-2025,S004,P0063,384,72
01-03-2025,S004,P0117,221,98
01-03-2025,S004,P0051,482,144
01-03-2025,S004,P0086,12,95
01-03-2025,S004,P0146,20,85
01-03-2025,S004,P0134,383,122
01-03-2025,S004,P0012,335,111
01-03-2025,S004,P0148,222,26
01-03-2025,S004,P0105,267,85
01-03-2025,S004,P0096,477,101
01-03-2025,S004,P0116,353,38
01-03-2025,S004,P0133,314,119
01-03-2025,S004,P0079,56,55
01-03-2025,S004,P0135,348,38
01-03-2025,S004,P0041,382,28
01-03-2025,S004,P0180,498,134
01-03-2025,S004,P0121,263,140
01-03-2025,S004,P0007,316,41
01-03-2025,S004,P0119,402,79
01-03-2025,S004,P0082,90,110
01-03-2025,S004,P0068,344,142
01-03-2025,S004,P0124,104,138
01-03-2025,S004,P0142,258,99
01-03-2025,S004,P0170,462,40
01-03-2025,S004,P0140,111,117
01-03-2025,S004,P0108,215,119
01-03-2025,S004,P0147,408,65
01-03-2025,S004,P0160,381,110
01-03-2025,S004,P0074,51,27
01-03-2025,S004,P0064,109,50
01-03-2025,S004,P0118,76,65
01-03-2025,S004,P0004,417,70
01-03-2025,S004,P0155,10,54
01-03-2025,S004,P0104,440,139
01-03-2025,S004,P0050,499,105
01-03-2025,S004,P0089,373,45
01-03-2025,S004,P0008,183,80
01-03-2025,S004,P0114,73,23
01-03-2025,S004,P0097,379,86
01-03-2025,S004,P0023,305,108
01-03-2025,S004,P0030,473,119
01-03-2025,S004,P0037,71,93
01-03-2025,S004,P0125,272,93
01-03-2025,S004,P0179,224,75
01-03-2025,S004,P0069,325,59
01-03-2025,S004,P0127,282,89
01-03-2025,S004,P0072,34,115
01-03-2025,S004,P0093,193,100
01-03-2025,S004,P0078,436,131
01-03-2025,S004,P0016,291,108
01-03-2025,S004,P0150,252,95
01-03-2025,S004,P0178,332,46
01-03-2025,S004,P0043,254,29
01-03-2025,S004,P0080,294,72
01-03-2025,S004,P0169,371,65
01-03-2025,S012,P0157,460,67
01-03-2025,S012,P0115,374,54
01-03-2025,S012,P0164,22,126
01-03-2025,S012,P0084,200,26
01-03-2025,S012,P0087,33,120
01-03-2025,S012,P0129,58,39
01-03-2025,S012,P0161,204,23
01-03-2025,S012,P0031,473,94
01-03-2025,S012,P0145,434,75
01-03-2025,S012,P0112,343,111
01-03-2025,S012,P0035,221,139
01-03-2025,S012,P0040,204,148
01-03-2025,S012,P0018,64,130
01-03-2025,S012,P0106,359,60
01-03-2025,S012,P0006,410,86
01-03-2025,S012,P0107,498,60
01-03-2025,S012,P0083,150,44
01-03-2025,S012,P0052,493,28
01-03-2025,S012,P0162,425,94
01-03-2025,S012,P0003,10,110
01-03-2025,S012,P0110,321,22
01-03-2025,S012,P0091,400,117
01-03-2025,S012,P0059,413,68
01-03-2025,S012,P0024,63,55
01-03-2025,S012,P0019,343,72
01-03-2025,S012,P0131,10,27
01-03-2025,S012,P0098,422,71
01-03-2025,S012,P0128,236,79
01-03-2025,S012,P0092,168,95
01-03-2025,S012,P0005,70,72
01-03-2025,S012,P0033,73,145
01-03-2025,S012,P0138,331,141
01-03-2025,S012,P0109,75,69
01-03-2025,S012,P0176,330,31
01-03-2025,S012,P0168,436,149
01-03-2025,S012,P0013,44,149
01-03-2025,S012,P0014,145,65
01-03-2025,S012,P0081,253,135
01-03-2025,S012,P0174,217,83
01-03-2025,S012,P0002,149,20
01-03-2025,S012,P0077,55,130
01-03-2025,S012,P0021,125,83
01-03-2025,S012,P0036,217,136
01-03-2025,S012,P0141,320,146
01-03-2025,S012,P0088,412,128
01-03-2025,S012,P0153,299,103
01-03-2025,S012,P0045,186,136
01-03-2025,S012,P0130,482,35
01-03-2025,S012,P0025,294,136
01-03-2025,S012,P0039,21,70
01-03-2025,S012,P0159,476,65
01-03-2025,S012,P0015,287,102
01-03-2025,S012,P0075,93,65
01-03-2025,S012,P0122,0,47
01-03-2025,S012,P0120,130,134
01-03-2025,S012,P0060,43,102
01-03-2025,S012,P0171,304,71
01-03-2025,S012,P0175,325,47
01-03-2025,S012,P0022,334,113
01-03-2025,S012,P0067,361,134
01-03-2025,S012,P0156,257,94
01-03-2025,S012,P0103,301,94
01-03-2025,S012,P0054,81,42
01-03-2025,S012,P0047,174,70
01-03-2025,S012,P0167,90,27
01-03-2025,S012,P0090,285,70
01-03-2025,S012,P0102,215,127
01-03-2025,S012,P0057,132,48
01-03-2025,S012,P0062,127,148
01-03-2025,S012,P0154,29,38
01-03-2025,S012,P0076,72,34
01-03-2025,S012,P0056,296,20
01-03-2025,S012,P0095,473,137
01-03-2025,S012,P0028,302,84
01-03-2025,S012,P0152,184,24
01-03-2025,S012,P0137,184,51
01-03-2025,S012,P0139,42,25
01-03-2025,S012,P0166,332,79
01-03-2025,S012,P0026,33,45
01-03-2025,S012,P0029,385,36
01-03-2025,S012,P0034,319,149
01-03-2025,S012,P0101,323,112
01-03-2025,S012,P0020,184,82
01-03-2025,S012,P0017,14,85
01-03-2025,S012,P0123,24,58
01-03-2025,S012,P0136,164,97
01-03-2025,S012,P0044,30,73
01-03-2025,S012,P0011,404,96
01-03-2025,S012,P0094,97,130
01-03-2025,S012,P0143,337,129
01-03-2025,S012,P0032,441,56
01-03-2025,S012,P0071,226,75
01-03-2025,S012,P0113,35,78
01-03-2025,S012,P0061,495,47
01-03-2025,S012,P0042,67,146
01-03-2025,S012,P0063,51,80
01-03-2025,S012,P0117,393,111
01-03-2025,S012,P0051,219,39
01-03-2025,S012,P0086,64,78
01-03-2025,S012,P0146,359,87
01-03-2025,S012,P0134,354,78
01-03-2025,S012,P0012,327,124
01-03-2025,S012,P0148,324,87
01-03-2025,S012,P0105,211,53
01-03-2025,S012,P0096,359,87
01-03-2025,S012,P0116,316,83
01-03-2025,S012,P0133,480,43
01-03-2025,S012,P0079,483,99
01-03-2025,S012,P0135,65,58
01-03-2025,S012,P0041,372,143
01-03-2025,S012,P0180,124,60
01-03-2025,S012,P0121,297,128
01-03-2025,S012,P0007,136,34
01-03-2025,S012,P0119,197,129
01-03-2025,S012,P0082,115,39
01-03-2025,S012,P0068,201,60
01-03-2025,S012,P0124,96,124
01-03-2025,S012,P0142,325,85
01-03-2025,S012,P0170,92,49
01-03-2025,S012,P0140,185,77
01-03-2025,S012,P0108,403,47
01-03-2025,S012,P0147,432,54
01-03-2025,S012,P0160,273,22
01-03-2025,S012,P0074,154,45
01-03-2025,S012,P0064,375,21
01-03-2025,S012,P0118,159,52
01-03-2025,S012,P0004,33,137
01-03-2025,S012,P0155,305,71
01-03-2025,S012,P0104,86,132
01-03-2025,S012,P0050,53,41
01-03-2025,S012,P0089,282,89
01-03-2025,S012,P0008,347,117
01-03-2025,S012,P0114,369,70
01-03-2025,S012,P0097,227,52
01-03-2025,S012,P0023,145,49
01-03-2025,S012,P0030,63,42
01-03-2025,S012,P0037,303,120
01-03-2025,S012,P0125,306,119
01-03-2025,S012,P0179,442,35
01-03-2025,S012,P0069,98,61
01-03-2025,S012,P0127,475,67
01-03-2025,S012,P0072,47,66
01-03-2025,S012,P0093,325,99
01-03-2025,S012,P0078,424,30
01-03-2025,S012,P0016,226,75
01-03-2025,S012,P0150,47,101
01-03-2025,S012,P0178,154,140
01-03-2025,S012,P0043,15,74
01-03-2025,S012,P0080,14,93
01-03-2025,S012,P0169,488,114
01-04-2025,S029,P0157,329,44
01-04-2025,S029,P0115,109,139
01-04-2025,S029,P0164,62,25
01-04-2025,S029,P0084,49,136
01-04-2025,S029,P0087,262,44
01-04-2025,S029,P0129,109,86
01-04-2025,S029,P0161,365,117
01-04-2025,S029,P0031,449,139
01-04-2025,S029,P0145,290,24
01-04-2025,S029,P0112,222,111
01-04-2025,S029,P0035,434,32
01-04-2025,S029,P0040,492,79
01-04-2025,S029,P0018,383,43
01-04-2025,S029,P0106,60,57
01-04-2025,S029,P0006,364,101
01-04-2025,S029,P0107,8,85
01-04-2025,S029,P0083,146,81
01-04-2025,S029,P0052,282,58
01-04-2025,S029,P0162,157,98
01-04-2025,S029,P0003,108,115
01-04-2025,S029,P0110,178,79
01-04-2025,S029,P0091,123,33
01-04-2025,S029,P0059,396,108
01-04-2025,S029,P0024,208,25
01-04-2025,S029,P0019,285,120
01-04-2025,S029,P0131,287,137
01-04-2025,S029,P0098,465,105
01-04-2025,S029,P0128,15,136
01-04-2025,S029,P0092,255,136
01-04-2025,S029,P0005,42,26
01-04-2025,S029,P0033,138,41
01-04-2025,S029,P0138,416,138
01-04-2025,S029,P0109,94,79
01-04-2025,S029,P0176,153,20
01-04-2025,S029,P0168,269,135
01-04-2025,S029,P0013,202,22
01-04-2025,S029,P0014,438,135
01-04-2025,S029,P0081,295,53
01-04-2025,S029,P0174,284,38
01-04-2025,S029,P0002,488,29
01-04-2025,S029,P0077,417,140
01-04-2025,S029,P0021,107,20
01-04-2025,S029,P0036,463,145
01-04-2025,S029,P0141,163,42
01-04-2025,S029,P0088,362,100
01-04-2025,S029,P0153,110,90
01-04-2025,S029,P0045,238,112
01-04-2025,S029,P0130,199,26
01-04-2025,S029,P0025,323,84
01-04-2025,S029,P0039,385,82
01-04-2025,S029,P0159,292,123
01-04-2025,S029,P0015,197,34
01-04-2025,S029,P0075,160,149
01-04-2025,S029,P0122,106,147
01-04-2025,S029,P0120,86,23
01-04-2025,S029,P0060,230,124
01-04-2025,S029,P0171,381,50
01-04-2025,S029,P0175,420,25
01-04-2025,S029,P0022,107,67
01-04-2025,S029,P0067,143,100
01-04-2025,S029,P0156,226,53
01-04-2025,S029,P0103,290,134
01-04-2025,S029,P0054,35,144
01-04-2025,S029,P0047,212,67
01-04-2025,S029,P0167,172,88
01-04-2025,S029,P0090,111,124
01-04-2025,S029,P0102,143,65
01-04-2025,S029,P0057,280,38
01-04-2025,S029,P0062,248,121
01-04-2025,S029,P0154,468,98
01-04-2025,S029,P0076,236,89
01-04-2025,S029,P0056,348,127
01-04-2025,S029,P0095,59,22
01-04-2025,S029,P0028,125,125
01-04-2025,S029,P0152,235,28
01-04-2025,S029,P0137,172,137
01-04-2025,S029,P0139,452,96
01-04-2025,S029,P0166,416,141
01-04-2025,S029,P0026,423,94
01-04-2025,S029,P0029,127,93
01-04-2025,S029,P0034,342,128
01-04-2025,S029,P0101,152,132
01-04-2025,S029,P0020,215,44
01-04-2025,S029,P0017,89,57
01-04-2025,S029,P0123,10,122
01-04-2025,S029,P0136,386,23
01-04-2025,S029,P0044,43,141
01-04-2025,S029,P0011,278,114
01-04-2025,S029,P0094,205,133
01-04-2025,S029,P0143,239,141
01-04-2025,S029,P0032,98,148
01-04-2025,S029,P0071,331,83
01-04-2025,S029,P0113,499,134
01-04-2025,S029,P0061,58,70
01-04-2025,S029,P0042,0,126
01-04-2025,S029,P0063,200,85
01-04-2025,S029,P0117,178,95
01-04-2025,S029,P0051,266,99
01-04-2025,S029,P0086,138,121
01-04-2025,S029,P0146,236,22
01-04-2025,S029,P0134,246,121
01-04-2025,S029,P0012,174,37
01-04-2025,S029,P0148,480,33
01-04-2025,S029,P0105,373,57
01-04-2025,S029,P0096,0,27
01-04-2025,S029,P0116,140,39
01-04-2025,S029,P0133,326,78
01-04-2025,S029,P0079,399,109
01-04-2025,S029,P0135,68,140
01-04-2025,S029,P0041,306,69
01-04-2025,S029,P0180,149,101
01-04-2025,S029,P0121,219,35
01-04-2025,S029,P0007,190,85
01-04-2025,S029,P0119,261,23
01-04-2025,S029,P0082,88,59
01-04-2025,S029,P0068,465,137
01-04-2025,S029,P0124,169,22
01-04-2025,S029,P0142,15,47
01-04-2025,S029,P0170,81,141
01-04-2025,S029,P0140,196,79
01-04-2025,S029,P0108,145,75
01-04-2025,S029,P0147,269,26
01-04-2025,S029,P0160,457,132
01-04-2025,S029,P0074,100,45
01-04-2025,S029,P0064,7,84
01-04-2025,S029,P0118,93,50
01-04-2025,S029,P0004,171,106
01-04-2025,S029,P0155,199,81
01-04-2025,S029,P0104,127,108
01-04-2025,S029,P0050,281,51
01-04-2025,S029,P0089,432,47
01-04-2025,S029,P0008,150,138
01-04-2025,S029,P0114,44,142
01-04-2025,S029,P0097,361,101
01-04-2025,S029,P0023,357,77
01-04-2025,S029,P0030,455,75
01-04-2025,S029,P0037,460,82
01-04-2025,S029,P0125,136,140
01-04-2025,S029,P0179,369,70
01-04-2025,S029,P0069,365,88
01-04-2025,S029,P0127,279,34
01-04-2025,S029,P0072,73,141
01-04-2025,S029,P0093,15,70
01-04-2025,S029,P0078,253,42
01-04-2025,S029,P0016,285,73
01-04-2025,S029,P0150,307,140
01-04-2025,S029,P0178,285,107
01-04-2025,S029,P0043,115,148
01-04-2025,S029,P0080,214,119
01-04-2025,S029,P0169,363,59
01-04-2025,S028,P0157,406,86
01-04-2025,S028,P0115,265,60
01-04-2025,S028,P0164,436,95
01-04-2025,S028,P0084,211,63
01-04-2025,S028,P0087,291,122
01-04-2025,S028,P0129,172,144
01-04-2025,S028,P0161,362,144
01-04-2025,S028,P0031,393,42
01-04-2025,S028,P0145,40,34
01-04-2025,S028,P0112,248,109
01-04-2025,S028,P0035,264,149
01-04-2025,S028,P0040,122,113
01-04-2025,S028,P0018,464,114
01-04-2025,S028,P0106,216,96
01-04-2025,S028,P0006,5,63
01-04-2025,S028,P0107,336,25
01-04-2025,S028,P0083,120,110
01-04-2025,S028,P0052,497,56
01-04-2025,S028,P0162,499,80
01-04-2025,S028,P0003,322,126
01-04-2025,S028,P0110,364,130
01-04-2025,S028,P0091,291,38
01-04-2025,S028,P0059,79,99
01-04-2025,S028,P0024,217,109
01-04-2025,S028,P0019,44,83
01-04-2025,S028,P0131,223,31
01-04-2025,S028,P0098,238,107
01-04-2025,S028,P0128,231,121
01-04-2025,S028,P0092,254,119
01-04-2025,S028,P0005,378,55
01-04-2025,S028,P0033,308,66
01-04-2025,S028,P0138,414,54
01-04-2025,S028,P0109,163,46
01-04-2025,S028,P0176,98,39
01-04-2025,S028,P0168,499,142
01-04-2025,S028,P0013,28,108
01-04-2025,S028,P0014,349,62
01-04-2025,S028,P0081,272,107
01-04-2025,S028,P0174,484,20
01-04-2025,S028,P0002,301,39
01-04-2025,S028,P0077,343,131
01-04-2025,S028,P0021,314,104
01-04-2025,S028,P0036,150,136
01-04-2025,S028,P0141,0,30
01-04-2025,S028,P0088,107,73
01-04-2025,S028,P0153,28,67
01-04-2025,S028,P0045,426,66
01-04-2025,S028,P0130,4,97
01-04-2025,S028,P0025,355,106
01-04-2025,S028,P0039,379,85
01-04-2025,S028,P0159,14,60
01-04-2025,S028,P0015,217,46
01-04-2025,S028,P0075,244,105
01-04-2025,S028,P0122,354,22
01-04-2025,S028,P0120,390,37
01-04-2025,S028,P0060,209,52
01-04-2025,S028,P0171,190,129
01-04-2025,S028,P0175,239,135
01-04-2025,S028,P0022,381,122
01-04-2025,S028,P0067,8,146
01-04-2025,S028,P0156,168,63
01-04-2025,S028,P0103,58,64
01-04-2025,S028,P0054,365,109
01-04-2025,S028,P0047,93,54
01-04-2025,S028,P0167,70,53
01-04-2025,S028,P0090,218,134
01-04-2025,S028,P0102,479,77
01-04-2025,S028,P0057,170,121
01-04-2025,S028,P0062,10,29
01-04-2025,S028,P0154,371,137
01-04-2025,S028,P0076,482,77
01-04-2025,S028,P0056,142,77
01-04-2025,S028,P0095,209,49
01-04-2025,S028,P0028,202,125
01-04-2025,S028,P0152,237,71
01-04-2025,S028,P0137,270,128
01-04-2025,S028,P0139,493,48
01-04-2025,S028,P0166,348,77
01-04-2025,S028,P0026,48,49
01-04-2025,S028,P0029,357,141
01-04-2025,S028,P0034,442,112
01-04-2025,S028,P0101,419,86
01-04-2025,S028,P0020,491,136
01-04-2025,S028,P0017,165,89
01-04-2025,S028,P0123,253,31
01-04-2025,S028,P0136,457,131
01-04-2025,S028,P0044,354,123
01-04-2025,S028,P0011,285,72
01-04-2025,S028,P0094,334,64
01-04-2025,S028,P0143,49,36
01-04-2025,S028,P0032,48,64
01-04-2025,S028,P0071,163,115
01-04-2025,S028,P0113,193,38
01-04-2025,S028,P0061,51,145
01-04-2025,S028,P0042,257,46
01-04-2025,S028,P0063,138,77
01-04-2025,S028,P0117,101,139
01-04-2025,S028,P0051,98,63
01-04-2025,S028,P0086,223,72
01-04-2025,S028,P0146,84,69
01-04-2025,S028,P0134,14,89
01-04-2025,S028,P0012,479,26
01-04-2025,S028,P0148,233,99
01-04-2025,S028,P0105,200,64
01-04-2025,S028,P0096,344,119
01-04-2025,S028,P0116,379,88
01-04-2025,S028,P0133,139,92
01-04-2025,S028,P0079,495,85
01-04-2025,S028,P0135,131,84
01-04-2025,S028,P0041,103,124
01-04-2025,S028,P0180,52,55
01-04-2025,S028,P0121,85,93
01-04-2025,S028,P0007,84,148
01-04-2025,S028,P0119,151,36
01-04-2025,S028,P0082,98,107
01-04-2025,S028,P0068,238,28
01-04-2025,S028,P0124,286,124
01-04-2025,S028,P0142,345,26
01-04-2025,S028,P0170,389,144
01-04-2025,S028,P0140,454,111
01-04-2025,S028,P0108,103,103
01-04-2025,S028,P0147,213,141
01-04-2025,S028,P0160,63,49
01-04-2025,S028,P0074,51,142
01-04-2025,S028,P0064,203,147
01-04-2025,S028,P0118,124,112
01-04-2025,S028,P0004,476,20
01-04-2025,S028,P0155,457,148
01-04-2025,S028,P0104,300,27
01-04-2025,S028,P0050,164,123
01-04-2025,S028,P0089,335,125
01-04-2025,S028,P0008,470,91
01-04-2025,S028,P0114,230,74
01-04-2025,S028,P0097,487,126
01-04-2025,S028,P0023,464,105
01-04-2025,S028,P0030,50,89
01-04-2025,S028,P0037,254,136
01-04-2025,S028,P0125,116,91
01-04-2025,S028,P0179,453,81
01-04-2025,S028,P0069,447,67
01-04-2025,S028,P0127,351,34
01-04-2025,S028,P0072,443,111
01-04-2025,S028,P0093,213,24
01-04-2025,S028,P0078,60,133
01-04-2025,S028,P0016,438,70
01-04-2025,S028,P0150,365,134
01-04-2025,S028,P0178,440,107
01-04-2025,S028,P0043,375,101
01-04-2025,S028,P0080,109,94
01-04-2025,S028,P0169,425,31
01-04-2025,S020,P0157,298,45
01-04-2025,S020,P0115,374,43
01-04-2025,S020,P0164,482,99
01-04-2025,S020,P0084,477,105
01-04-2025,S020,P0087,467,66
01-04-2025,S020,P0129,122,131
01-04-2025,S020,P0161,313,106
01-04-2025,S020,P0031,83,70
01-04-2025,S020,P0145,153,91
01-04-2025,S020,P0112,237,88
01-04-2025,S020,P0035,210,20
01-04-2025,S020,P0040,360,126
01-04-2025,S020,P0018,450,45
01-04-2025,S020,P0106,404,24
01-04-2025,S020,P0006,295,88
01-04-2025,S020,P0107,252,75
01-04-2025,S020,P0083,324,24
01-04-2025,S020,P0052,158,21
01-04-2025,S020,P0162,299,82
01-04-2025,S020,P0003,401,105
01-04-2025,S020,P0110,270,22
01-04-2025,S020,P0091,309,70
01-04-2025,S020,P0059,233,95
01-04-2025,S020,P0024,279,68
01-04-2025,S020,P0019,348,53
01-04-2025,S020,P0131,417,36
01-04-2025,S020,P0098,261,105
01-04-2025,S020,P0128,315,120
01-04-2025,S020,P0092,353,110
01-04-2025,S020,P0005,449,71
01-04-2025,S020,P0033,178,21
01-04-2025,S020,P0138,15,72
01-04-2025,S020,P0109,472,72
01-04-2025,S020,P0176,17,91
01-04-2025,S020,P0168,131,51
01-04-2025,S020,P0013,379,38
01-04-2025,S020,P0014,75,44
01-04-2025,S020,P0081,156,63
01-04-2025,S020,P0174,425,85
01-04-2025,S020,P0002,295,125
01-04-2025,S020,P0077,103,111
01-04-2025,S020,P0021,356,67
01-04-2025,S020,P0036,485,116
01-04-2025,S020,P0141,223,114
01-04-2025,S020,P0088,117,129
01-04-2025,S020,P0153,239,131
01-04-2025,S020,P0045,294,114
01-04-2025,S020,P0130,258,113
01-04-2025,S020,P0025,7,38
01-04-2025,S020,P0039,163,66
01-04-2025,S020,P0159,106,111
01-04-2025,S020,P0015,233,88
01-04-2025,S020,P0075,333,51
01-04-2025,S020,P0122,330,28
01-04-2025,S020,P0120,334,145
01-04-2025,S020,P0060,187,133
01-04-2025,S020,P0171,461,26
01-04-2025,S020,P0175,162,53
01-04-2025,S020,P0022,356,33
01-04-2025,S020,P0067,411,118
01-04-2025,S020,P0156,437,64
01-04-2025,S020,P0103,473,122
01-04-2025,S020,P0054,443,129
01-04-2025,S020,P0047,205,140
01-04-2025,S020,P0167,114,148
01-04-2025,S020,P0090,188,77
01-04-2025,S020,P0102,137,34
01-04-2025,S020,P0057,346,99
01-04-2025,S020,P0062,9,28
01-04-2025,S020,P0154,223,148
01-04-2025,S020,P0076,159,112
01-04-2025,S020,P0056,208,29
01-04-2025,S020,P0095,254,124
01-04-2025,S020,P0028,321,51
01-04-2025,S020,P0152,419,135
01-04-2025,S020,P0137,69,119
01-04-2025,S020,P0139,346,91
01-04-2025,S020,P0166,275,149
01-04-2025,S020,P0026,99,62
01-04-2025,S020,P0029,176,138
01-04-2025,S020,P0034,6,108
01-04-2025,S020,P0101,308,137
01-04-2025,S020,P0020,232,107
01-04-2025,S020,P0017,202,53
01-04-2025,S020,P0123,286,47
01-04-2025,S020,P0136,255,124
01-04-2025,S020,P0044,405,27
01-04-2025,S020,P0011,178,103
01-04-2025,S020,P0094,77,55
01-04-2025,S020,P0143,346,50
01-04-2025,S020,P0032,444,112
01-04-2025,S020,P0071,432,105
01-04-2025,S020,P0113,370,64
01-04-2025,S020,P0061,461,131
01-04-2025,S020,P0042,265,110
01-04-2025,S020,P0063,422,70
01-04-2025,S020,P0117,440,70
01-04-2025,S020,P0051,70,35
01-04-2025,S020,P0086,49,46
01-04-2025,S020,P0146,43,81
01-04-2025,S020,P0134,177,122
01-04-2025,S020,P0012,139,147
01-04-2025,S020,P0148,366,59
01-04-2025,S020,P0105,143,127
01-04-2025,S020,P0096,256,131
01-04-2025,S020,P0116,134,66
01-04-2025,S020,P0133,445,77
01-04-2025,S020,P0079,92,32
01-04-2025,S020,P0135,301,34
01-04-2025,S020,P0041,78,68
01-04-2025,S020,P0180,316,69
01-04-2025,S020,P0121,281,124
01-04-2025,S020,P0007,20,134
01-04-2025,S020,P0119,230,66
01-04-2025,S020,P0082,499,88
01-04-2025,S020,P0068,107,115
01-04-2025,S020,P0124,25,116
01-04-2025,S020,P0142,495,20
01-04-2025,S020,P0170,335,101
01-04-2025,S020,P0140,100,46
01-04-2025,S020,P0108,97,53
01-04-2025,S020,P0147,330,115
01-04-2025,S020,P0160,58,120
01-04-2025,S020,P0074,175,123
01-04-2025,S020,P0064,361,71
01-04-2025,S020,P0118,372,127
01-04-2025,S020,P0004,107,137
01-04-2025,S020,P0155,256,80
01-04-2025,S020,P0104,371,129
01-04-2025,S020,P0050,5,30
01-04-2025,S020,P0089,286,106
01-04-2025,S020,P0008,86,131
01-04-2025,S020,P0114,143,131
01-04-2025,S020,P0097,260,97
01-04-2025,S020,P0023,276,129
01-04-2025,S020,P0030,342,146
01-04-2025,S020,P0037,375,70
01-04-2025,S020,P0125,481,52
01-04-2025,S020,P0179,38,93
01-04-2025,S020,P0069,345,107
01-04-2025,S020,P0127,340,29
01-04-2025,S020,P0072,427,75
01-04-2025,S020,P0093,260,41
01-04-2025,S020,P0078,108,46
01-04-2025,S020,P0016,317,78
01-04-2025,S020,P0150,266,87
01-04-2025,S020,P0178,76,49
01-04-2025,S020,P0043,36,50
01-04-2025,S020,P0080,219,104
01-04-2025,S020,P0169,489,100
01-04-2025,S026,P0157,39,118
01-04-2025,S026,P0115,488,82
01-04-2025,S026,P0164,136,113
01-04-2025,S026,P0084,210,42
01-04-2025,S026,P0087,84,136
01-04-2025,S026,P0129,212,30
01-04-2025,S026,P0161,376,61
01-04-2025,S026,P0031,428,44
01-04-2025,S026,P0145,177,29
01-04-2025,S026,P0112,190,107
01-04-2025,S026,P0035,282,118
01-04-2025,S026,P0040,392,98
01-04-2025,S026,P0018,422,65
01-04-2025,S026,P0106,308,144
01-04-2025,S026,P0006,251,64
01-04-2025,S026,P0107,101,73
01-04-2025,S026,P0083,94,49
01-04-2025,S026,P0052,410,34
01-04-2025,S026,P0162,355,30
01-04-2025,S026,P0003,143,88
01-04-2025,S026,P0110,9,40
01-04-2025,S026,P0091,35,123
01-04-2025,S026,P0059,33,133
01-04-2025,S026,P0024,155,91
01-04-2025,S026,P0019,218,83
01-04-2025,S026,P0131,249,63
01-04-2025,S026,P0098,241,113
01-04-2025,S026,P0128,1,81
01-04-2025,S026,P0092,16,70
01-04-2025,S026,P0005,467,132
01-04-2025,S026,P0033,429,63
01-04-2025,S026,P0138,59,116
01-04-2025,S026,P0109,142,116
01-04-2025,S026,P0176,183,93
01-04-2025,S026,P0168,438,106
01-04-2025,S026,P0013,414,22
01-04-2025,S026,P0014,52,142
01-04-2025,S026,P0081,105,92
01-04-2025,S026,P0174,392,112
01-04-2025,S026,P0002,274,115
01-04-2025,S026,P0077,214,38
01-04-2025,S026,P0021,380,23
01-04-2025,S026,P0036,371,58
01-04-2025,S026,P0141,169,74
01-04-2025,S026,P0088,204,86
01-04-2025,S026,P0153,69,28
01-04-2025,S026,P0045,1,40
01-04-2025,S026,P0130,171,139
01-04-2025,S026,P0025,139,44
01-04-2025,S026,P0039,22,36
01-04-2025,S026,P0159,91,145
01-04-2025,S026,P0015,98,126
01-04-2025,S026,P0075,413,58
01-04-2025,S026,P0122,192,54
01-04-2025,S026,P0120,449,81
01-04-2025,S026,P0060,27,108
01-04-2025,S026,P0171,6,102
01-04-2025,S026,P0175,125,55
01-04-2025,S026,P0022,261,62
01-04-2025,S026,P0067,361,113
01-04-2025,S026,P0156,186,101
01-04-2025,S026,P0103,271,30
01-04-2025,S026,P0054,466,27
01-04-2025,S026,P0047,251,56
01-04-2025,S026,P0167,443,45
01-04-2025,S026,P0090,97,89
01-04-2025,S026,P0102,66,30
01-04-2025,S026,P0057,290,119
01-04-2025,S026,P0062,497,149
01-04-2025,S026,P0154,426,118
01-04-2025,S026,P0076,232,42
01-04-2025,S026,P0056,292,50
01-04-2025,S026,P0095,402,24
01-04-2025,S026,P0028,116,27
01-04-2025,S026,P0152,206,136
01-04-2025,S026,P0137,14,51
